variable_1,variable_2,COAT
Bradymonadales,Candidatus_Stoquefichus,0.5663525054398401
Pseudomonas,Intestinimonas,-0.2280878663072138
Anaerobiospirillum,Clostridium_sensu_stricto_2,0.86531054818326
Lentilactobacillus,Clostridia_UCG-014,-0.42818730851499665
Hafnia-Obesumbacterium,Akkermansia,-0.1938982941177962
Jonquetella,Peptoniphilus,0.4876492167973018
Prevotellaceae_UCG-001,Slackia,0.03851213133365426
Obscuribacteraceae,Denitrobacterium,0.9625005845580941
Lachnospiraceae_FCS020_group,Dubosiella,0.2890567722973814
Legionella,Sanguibacteroides,0.326838521662877
Granulicatella,Methanosphaera,0.19008301221697402
Oceanivirga,CAG-352,0.0
Modestobacter,Sutterella,-0.4096306580209288
Stomatobaculum,Fenollaria,0.4159004079047066
Pannonibacter,Prevotellaceae_UCG-004,0.8438011342480676
Jonquetella,Bilophila,-0.5591490023043164
Anoxybacillus,Rikenellaceae_RC9_gut_group,0.1759821486717012
Rikenella,Prevotella,-0.293307233606855
Levilactobacillus,Tannerellaceae,-0.14799756245190618
Paraeggerthella,Saccharimonadales,0.806640108979205
Epulopiscium,Rhodococcus,0.5166549291186914
Salinivibrio,[Ruminococcus]_gnavus_group,-0.3037038332763796
Peptococcus,Prevotellaceae_NK3B31_group,0.07403747435542708
S5-A14a,Granulicatella,0.4362661897314334
Gordonibacter,GCA-900066575,0.0
Paraclostridium,Stenotrophomonas,0.44535130299452064
Devosia,Negativicoccus,0.9310657850123475
Bacillus,Parasutterella,-0.4816212853897587
Anaerofustis,Sarcina,0.3051445546370842
Mycoplasma,Leptotrichia,0.9090006857330492
Johnsonella,Selenomonas,0.9417095119873633
Fretibacterium,Erysipelotrichaceae_UCG-003,-0.5945467978923051
Gastranaerophilales,Calditerricola,0.2611307946270762
Cryptobacterium,Granulicatella,0.49826829827976304
Syntrophococcus,Coprobacter,-0.19557634914054503
Granulicatella,Paludicola,0.0
CHKCI002,Acidaminococcus,0.010415893766380099
Sphingomonas,[Eubacterium]_hallii_group,-0.5628565662945123
Mesorhizobium,Sellimonas,0.05345986935993715
Aquabacterium,Enterococcus,0.5741569218409357
Providencia,Mitsuokella,0.10976623208159586
Eikenella,Faecalicoccus,0.5688194217035066
Prevotellaceae_NK3B31_group,Terrisporobacter,0.0
Pannonibacter,Cuneatibacter,0.9610710088510149
Providencia,CHKCI002,0.305963118584484
Roseburia,[Ruminococcus]_gnavus_group,0.2907608065006678
Lactiplantibacillus,Tyzzerella,-0.09210718860418544
Peptoclostridium,Mesorhizobium,0.30197337242106037
Fournierella,Odoribacter,-0.11889975267206102
Lachnospiraceae_UCG-003,Mesorhizobium,0.11197060895116887
Cerasicoccus,Denitrobacterium,0.9635635586689144
Legionella,Mycoplasma,0.9547049147287632
mle1-27,Obscuribacteraceae,0.9747603605599592
Lachnospiraceae_NK4A136_group,[Clostridium]_innocuum_group,-0.021846334722059442
[Eubacterium]_saphenum_group,Prevotella_7,0.0923735154811781
Hungatella,Akkermansia,0.0
Aggregatibacter,Holdemanella,-0.20585598329810698
Blastomonas,Lachnoanaerobaculum,0.8529146599032911
Paracoccus,Proteus,0.6754952102464133
[Eubacterium]_oxidoreducens_group,Prevotella_9,-0.5105213640897782
Succiniclasticum,[Eubacterium]_hallii_group,-0.6619703993783974
Acidibacter,Acidaminococcus,0.0
Pseudopropionibacterium,Oscillospira,0.1686055716302298
Jonquetella,Subdoligranulum,-0.692571894985695
Lautropia,RF39,-0.3981793761985206
Mogibacterium,[Eubacterium]_xylanophilum_group,-0.11860689628179859
Blastococcus,Enterorhabdus,0.2774671095446468
Moryella,Angelakisella,0.1608744280866006
Sarcina,Christensenellaceae_R-7_group,-0.3853945485963174
Corynebacterium,Lachnospiraceae_ND3007_group,-0.23010342860624416
Geobacillus,Peptostreptococcus,0.5054329588886456
Hydrocarboniphaga,Libanicoccus,0.7794209804030288
Sphingobium,JI49D030,0.9526955044989538
Methylobacillus,Arcanobacterium,0.9522476909282643
Cosenzaea,Pseudoflavonifractor,0.6246407953165672
Abiotrophia,UCG-009,-0.036755946055192924
Lautropia,Kocuria,0.9303439013918542
Izemoplasmatales,Brachyspira,0.49297075523818706
Saccharimonadales,Tannerellaceae,-0.14582360656373158
UC5-1-2E3,Bilophila,-0.44421299118760543
Aerococcus,Colidextribacter,-0.564108312862172
Lachnospiraceae_UCG-001,Slackia,0.0
Brachyspira,Alloprevotella,-0.2233511585967098
Pedobacter,Rikenella,0.7783147709824956
Sellimonas,Roseburia,-0.08494085142696187
Lautropia,[Eubacterium]_oxidoreducens_group,0.8495080178071092
Afipia,Prevotellaceae_UCG-004,0.829042864032321
[Bacteroides]_pectinophilus_group,Dorea,-0.7010661103629271
UCG-007,Providencia,0.8715149704796292
Clostridium_sensu_stricto_3,Dysgonomonas,0.8882324265298447
Candidatus_Methanogranum,Oscillospiraceae,-0.04317862467268962
Taibaiella,Pyramidobacter,0.1121398112926388
Abiotrophia,UCG-005,-0.4413926365478768
Aerococcus,Cerasicoccus,0.9452069208701477
Tissierella,Escherichia-Shigella,-0.6514768464887184
Enterococcus,Collinsella,-0.3853999760222568
Phocea,Fusicatenibacter,-0.05851752796434997
Lacticaseibacillus,Prevotella,-0.211571765113584
Veillonellaceae,Anaerostignum,0.3244348911579394
Johnsonella,S5-A14a,0.8518681027941334
Pseudonocardia,Mogibacterium,0.11570607978565861
Family_XIII_UCG-001,Coprobacter,0.12977250677419722
0319-6G20,Dubosiella,0.9639162363967678
Aggregatibacter,Abiotrophia,0.5422384769498612
Robinsoniella,Mogibacterium,0.11128757382047752
Mycoplasma,Lachnospiraceae_UCG-007,0.9677063357157947
Odoribacter,[Clostridium]_innocuum_group,-0.1297930092197238
Latilactobacillus,Erysipelotrichaceae_UCG-003,-0.3809684633379548
UCG-007,Rothia,0.0
Anoxybacillus,Pseudomonas,0.7253133357414308
Finegoldia,Tyzzerella,-0.0530098663132987
Paludicola,Barnesiella,0.0
Serratia,Pseudomonas,0.6806111322947749
Abiotrophia,Clostridioides,0.5351187120313
Coprobacillus,Lachnospiraceae_UCG-010,-0.15000528645192981
Peptoclostridium,Hungatella,0.0
Calditerricola,Adlercreutzia,-0.26514245672245684
Lachnospiraceae_UCG-003,Hungatella,0.0
Veillonellaceae,Intestinibacter,-0.3663272092068694
Cellvibrio,Oscillospira,0.1302539015271326
Lawsonella,Adlercreutzia,-0.2493433793033492
Oscillospiraceae,[Eubacterium]_oxidoreducens_group,-0.10213765539510664
Cuneatibacter,Oxalobacter,0.8044811001598952
[Ruminococcus]_gauvreauii_group,Streptococcus,0.2779269461467154
Elstera,Dellaglioa,0.9576934609139063
Lachnospiraceae,Anaeroplasma,0.6241733145525121
Centipeda,Streptococcus,-0.6005765845709216
Paeniclostridium,Porphyromonas,0.1834866906418118
Enterococcus,Flavonifractor,-0.32869167477928923
Afipia,Cuneatibacter,0.9443708743972898
Butyricimonas,Barnesiella,0.4951107944406144
Hydrocarboniphaga,Anaerofilum,0.669611632843355
NK4A214_group,Eggerthella,-0.13016480344713802
UC5-1-2E3,Subdoligranulum,-0.5769254008934452
Negativicoccus,Fusobacterium,-0.1411713348698012
Izemoplasmatales,Anaeroglobus,0.41576970967765803
Bacteriovorax,Prevotellaceae_UCG-001,0.24403203068825857
Lachnospiraceae_NK4B4_group,Epulopiscium,0.5915667423090962
env.OPS_17,Sneathia,0.687792154116492
Pyramidobacter,UCG-009,-0.01109715638278264
Erysipelotrichaceae,Lachnospiraceae_NC2004_group,0.9343246933627662
Pseudonocardia,Peptoclostridium,0.45658197658459576
Lachnospiraceae_FCS020_group,Sphingomonas,0.1923175622001182
Tyzzerella,CAG-56,0.03773634677635448
Anaerobiospirillum,Eggerthella,-0.1553862930206866
UCG-011,Clostridia_UCG-014,-0.42090921470908216
[Eubacterium]_saphenum_group,Brachyspira,0.9632740560887605
Tissierella,Coprobacter,-0.19027059176645458
Murimonas,Enterococcus,0.5634720762803138
Pseudopropionibacterium,Sutterella,-0.4013386488190046
JI49D030,[Eubacterium]_ruminantium_group,-0.4225369711668788
Bifidobacteriaceae,Phascolarctobacterium,-0.6884437996193519
Elstera,Fournierella,0.20716214905513358
Clostridium_sensu_stricto_13,Gordonibacter,0.030839830747716502
UCG-004,Roseburia,-0.5964945692689477
Parvimonas,Adlercreutzia,-0.059927545028368626
Halomonas,Muribaculum,0.8247850142055752
Christensenella,UC5-1-2E3,0.35497862669653124
Alishewanella,Methylobacterium-Methylorubrum,0.7073890107406922
CHKCI001,Actinomyces,-0.3833480688830108
37-13,Catenibacterium,-0.058266155224571306
Barnesiella,Methanobrevibacter,0.13776407942915442
Salinivibrio,Libanicoccus,0.7752038918787563
Elusimicrobium,JI49D030,0.6915415366932512
Edwardsiella,Slackia,0.0
Mycoplasma,Bifidobacteriaceae,0.9697999320039414
Sneathia,Prevotella_7,0.08537289605724312
Cardiobacterium,Methylobacillus,0.9120530678960617
Pyramidobacter,Clostridioides,0.0722464992070371
Clostridium_sensu_stricto_3,UCG-005,-0.5269175281354502
Synergistes,Stenotrophomonas,0.5537247052805665
Haemophilus,Lachnoclostridium,0.1541144926244068
Aerococcus,Dolosicoccus,0.9474208691684524
Dubosiella,Eggerthella,-0.146678065239519
Serratia,Mycobacterium,0.9041888303521739
Methylobacillus,Holdemanella,-0.3014013575269
Lachnospiraceae,Pseudoflavonifractor,0.49803771410686215
Varibaculum,UCG-002,-0.5143119629257882
Hydrogenoanaerobacterium,Caproiciproducens,0.4891369856031932
Kocuria,Pediococcus,0.8213920418883465
GCA-900066575,Faecalibacterium,0.01181493342519388
Anoxybacillus,DTU089,0.15474035654029739
Paracoccus,Hydrogenoanaerobacterium,0.4356445768080338
Clostridium_sensu_stricto_3,Clostridioides,0.736638010163059
Negativicoccus,Megasphaera,-0.1923223281422154
Peptoniphilus,UCG-005,-0.3754707940489646
Deinococcus,GCA-900066575,-0.01032533396641918
Lachnospiraceae_NC2004_group,Odoribacter,-0.6493456660380141
Lawsonella,Enterorhabdus,0.2393335831005432
Erysipelotrichaceae,Acidaminococcus,0.07963927950348602
Lentilactobacillus,Anaerotruncus,-0.05892237120598778
Brevundimonas,Rhodococcus,0.6469516875945509
Aggregatibacter,DTU014,0.7013896780708592
Methylocella,GCA-900066755,0.7763381604444455
mle1-27,Morganella,0.7008438722741424
Helicobacter,Sanguibacteroides,0.309022854089126
Marvinbryantia,Haemophilus,-0.079303665061049
Calditerricola,Erysipelotrichaceae_UCG-003,-0.5968474821562793
Cellvibrio,Sutterella,-0.4138392155032838
Murdochiella,CAG-352,0.0
Lachnospiraceae_UCG-007,Lachnoanaerobaculum,0.9092007506960963
Sediminibacterium,Corynebacterium,0.22922957892666443
Rikenellaceae_RC9_gut_group,CAG-56,-0.14536731591637922
Capnocytophaga,Pajaroellobacter,0.9828600109792781
[Eubacterium]_saphenum_group,Anaeroglobus,0.8305044488582004
Taibaiella,Eubacteriaceae,0.979294573582008
Paludicola,Incertae_Sedis,-0.2216351112063562
Asteroleplasma,Oscillospiraceae,-0.10628115009662727
Anaeroplasma,Fusobacterium,-0.1515581278457664
Lachnospiraceae_FCS020_group,Arcanobacterium,0.28193989485586524
Paraeggerthella,Erysipelatoclostridium,-0.10603199411430624
Macrococcus,Holdemania,-0.08269339010447066
Methylobacillus,Abiotrophia,0.7098603552837505
Cosenzaea,Rikenellaceae_RC9_gut_group,0.162477377369224
Harryflintia,Barnesiella,-0.3948060620942174
Providencia,Anaerococcus,0.5144081337746166
Salinivibrio,Anaerofilum,0.6651228922711285
Hydrogenoanaerobacterium,Oscillibacter,-0.32529589813811616
Allobaculum,UCG-004,0.603765143646324
Lactiplantibacillus,UCG-003,-0.5485336231545435
Deinococcus,Atopobium,0.48582861830978324
Gordonibacter,Fusicatenibacter,0.0
Prevotellaceae_NK3B31_group,UBA1819,-0.17573765222407317
Parvimonas,Enterorhabdus,0.1434321072784431
Fimbriiglobus,Mucispirillum,0.9480919925235061
RF39,Parasutterella,0.10399254011672768
0319-6G20,Sphingomonas,0.7297744975355009
Angelakisella,Pediococcus,0.0
env.OPS_17,Lachnospiraceae_UCG-007,0.8457872420646975
Faecalicoccus,[Eubacterium]_siraeum_group,-0.1703985180944116
Johnsonella,Coriobacteriaceae_UCG-002,0.9380460467069713
Hafnia-Obesumbacterium,Weissella,0.0
Capnocytophaga,Clostridia_vadinBB60_group,-0.08196866913983321
Sarcina,Desulfovibrio,-0.20870264986631742
Dolosicoccus,Leuconostoc,0.24471497334240558
Selenomonas,Parabacteroides,-0.7691831026376017
Amaricoccus,Azospira,0.9253271757157844
Devosia,Turicibacter,-0.4947993906520726
Caulobacter,Catenibacillus,0.5428863422094317
Staphylococcus,Calditerricola,0.5295663861148161
Pedomicrobium,Odoribacter,-0.6677484712489766
Shuttleworthia,Marvinbryantia,-0.1694968175183404
Catenibacillus,UCG-005,-0.36359862260629244
Mobiluncus,Paeniclostridium,0.40919746409829594
Peptoclostridium,Peptococcus,-0.09575044863360582
Catabacter,Tyzzerella,-0.08022638583160022
Acetanaerobacterium,Shuttleworthia,0.48930042490895165
Lachnospiraceae_UCG-003,Peptococcus,0.03966558872414434
Lachnoanaerobaculum,Prevotella,-0.34342814826958
Pseudoxanthomonas,Methylobacillus,0.9773161487701965
Sphingobium,Harryflintia,0.8142143060909375
Paracoccus,Hafnia-Obesumbacterium,0.5690093323759462
Alishewanella,Bosea,0.9533799255137408
Actinotignum,CAG-56,-0.47264194406770965
Anaeroplasma,Megasphaera,-0.17746960780451998
Neisseria,Peptostreptococcus,0.4120291076219592
Pedobacter,Cetobacterium,0.4673765932338812
Devosia,Cloacibacillus,0.18593640137809322
Anoxybacillus,Clostridium_sensu_stricto_1,-0.5939737382368404
Novosphingobium,Oscillospira,0.11689560267292345
Anoxybacillus,Acidibacter,0.6879476890161487
Paraeggerthella,Eisenbergiella,0.0
Johnsonella,F0332,0.63833493827416
Serratia,Acidibacter,0.6454246630770282
Tissierella,Cosenzaea,0.9648349216587635
Cloacibacterium,Parabacteroides,-0.6922169627672045
Chloroplast,UCG-010,0.0
[Eubacterium]_saphenum_group,Terrisporobacter,-0.3632084929673526
Hydrocarboniphaga,Rhodanobacter,0.9664350882506877
DNF00809,Ligilactobacillus,-0.03796336616289754
Finegoldia,UCG-003,-0.41948317844183924
Merdibacter,Slackia,-0.03463049019671074
Centipeda,vadinBE97,0.49304216075045926
Saccharimonadaceae,Marvinbryantia,-0.1219398709491006
Dolosicoccus,[Eubacterium]_siraeum_group,-0.20749145502649302
Succinatimonas,CAG-352,0.0
Candidatus_Stoquefichus,Pediococcus,0.5171066297420575
Pseudoalteromonas,Candidatus_Methanogranum,0.910068932295767
mle1-27,[Eubacterium]_ventriosum_group,-0.6823536936429051
Aggregatibacter,Catenisphaera,0.2433086864178446
Cloacibacillus,Solobacterium,0.06641588418905321
Prevotella_7,CAG-352,-0.084069139163577
Granulicatella,HT002,0.16096725277278098
Lentilactobacillus,Clostridia_vadinBB60_group,-0.08371651125482232
Bifidobacteriaceae,Lacticaseibacillus,0.4416596644506958
Lapidilactobacillus,[Ruminococcus]_gauvreauii_group,-0.3496544575172618
Methanosphaera,Tyzzerella,-0.09916686025637464
Mycoplasma,Gordonibacter,0.029306793770935056
Pajaroellobacter,Latilactobacillus,0.6853098299167011
Modestobacter,Erysipelatoclostridiaceae,0.8923801826914219
UCG-011,Klebsiella,0.824706112934851
Anaerofilum,Peptoniphilus,0.43391334862739567
Acetanaerobacterium,Subdoligranulum,-0.4924893978014996
Sediminibacterium,Leptotrichia,0.8090483593686892
Paracoccus,Selenomonas,0.8575778179449263
Olsenella,Collinsella,-0.2598222241530154
Lachnospiraceae_NC2004_group,Ligilactobacillus,-0.052940328248588873
0319-6G20,Arcanobacterium,0.949810182153332
Methylobacillus,DTU014,0.940729081195405
Methylobacterium-Methylorubrum,Turicibacter,-0.343733884888902
Eubacterium,Olsenella,0.1794839948079442
Sneathia,Anaeroglobus,0.6783612250413098
mle1-27,Bdellovibrio,0.9173829815034473
Anaerofilum,Bilophila,-0.3863423993303713
Dysgonomonas,Ezakiella,0.5322060060297581
Lachnospiraceae_FCS020_group,Holdemanella,-0.11930782139653484
Fimbriiglobus,Pediococcus,0.8529113381250262
Scardovia,Rhodococcus,0.7907906432660197
Rikenella,Acidaminococcus,0.01017072922080028
Anaerovibrio,Corynebacterium,0.25055917392671956
F0332,Lachnospiraceae_UCG-008,0.1597284908525176
Sphingomonas,Bosea,0.7222936546436562
Lachnospiraceae,Rikenellaceae_RC9_gut_group,0.058200101735802104
Dysgonomonas,Peptoclostridium,0.4173184378182692
UCG-008,[Eubacterium]_brachy_group,0.055508105901953264
Methylobacterium-Methylorubrum,Cloacibacillus,0.11574695356810552
Pygmaiobacter,Actinomyces,-0.24264156977275858
Aerococcus,Erysipelatoclostridium,-0.1358048685879762
Actinotignum,Sarcina,0.5956298575344064
Phocaeicola,Brachyspira,0.8836110519147656
GCA-900066575,Methanobrevibacter,-0.05095453187435275
Fretibacterium,Enhydrobacter,0.7726768160893209
Cardiobacterium,Defluviitaleaceae_UCG-011,0.24224404357783863
Anaerotruncus,Lachnospiraceae_NC2004_group,-0.0579822939426725
Olsenella,Flavonifractor,-0.2787678916225158
Terrisporobacter,UCG-005,0.12071366209583911
UCG-011,Anaerotruncus,-0.05953185828801873
env.OPS_17,Parvimonas,0.360705317398007
Pseudonocardia,Aggregatibacter,0.7297527185698274
Robinsoniella,Aggregatibacter,0.6871937302443538
Levilactobacillus,Dorea,-0.7550763575270001
Pseudomonas,NK4A214_group,-0.415131136522304
Cellulosilyticum,Acetanaerobacterium,0.44050225668584686
Dermacoccus,Mogibacterium,0.1156660068862942
Pedomicrobium,Lachnospiraceae_UCG-001,-0.12829952704717817
Novosphingobium,Sutterella,-0.39025797531376943
mle1-27,Candidatus_Obscuribacter,0.9638124397814524
Thermus,Tyzzerella,-0.1143282933142512
Cuneatibacter,[Ruminococcus]_gnavus_group,-0.2968571064185392
Pseudonocardia,Finegoldia,0.5235915720681705
Devosia,Alistipes,-0.7974844129601611
Robinsoniella,Finegoldia,0.49347463766714217
Lachnospiraceae_FCS020_group,Abiotrophia,0.18666146563884417
Pseudoxanthomonas,Methylocella,0.9651985096470774
Tannerellaceae,Barnesiella,0.18355358911863262
Deinococcus,Sediminibacterium,0.8350822443694575
Abiotrophia,[Eubacterium]_xylanophilum_group,-0.1730706291273018
P5D1-392,Solobacterium,0.49541210478776865
Taibaiella,Adlercreutzia,-0.27087146818845537
Clostridium_sensu_stricto_3,[Eubacterium]_ruminantium_group,-0.4237447236450459
Mycobacterium,Coprobacillus,0.1495111977502756
Negativicoccus,Butyricicoccus,-0.7290233230552372
S5-A14a,Solobacterium,0.4194185891854126
Prevotellaceae_NK3B31_group,CAG-56,-0.09299299400539923
Atopobium,Lachnospiraceae_UCG-008,0.10388354660641971
Modestobacter,Paracoccus,0.8732775908443895
Fretibacterium,Raoultibacter,0.36594379536132543
Bradyrhizobium,Angelakisella,0.021340415564804836
Cellulosilyticum,Actinotignum,0.7016617625545012
Paracoccus,S5-A14a,0.7750116832766833
Lachnospiraceae_NK4A136_group,Lachnospiraceae_ND3007_group,0.04188574571048852
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Lactococcus,0.0
Cutibacterium,Ezakiella,0.6012895972885128
Peptoniphilus,[Eubacterium]_ruminantium_group,-0.35190714350060104
Lautropia,Holdemania,-0.10392468736205474
Rhodococcus,Haemophilus,0.19131258267300702
Aerococcus,Eisenbergiella,0.0
Kocuria,[Eubacterium]_brachy_group,0.03911124096985752
Faecalibaculum,Pseudopropionibacterium,0.9215807005413833
Jonquetella,Cupriavidus,0.9452146699781039
Dermacoccus,Peptoclostridium,0.45042291345695257
Christensenella,Limosilactobacillus,0.0
Cosenzaea,DTU089,0.1604062227083958
Deinococcus,Fusicatenibacter,-0.6067544234874074
Anaerofustis,Marvinbryantia,-0.07338988591649813
Morganella,Pseudoflavonifractor,0.4357521649345012
Clostridium_sensu_stricto_2,Megamonas,-0.38756303959282634
Peptoclostridium,Erysipelotrichaceae_UCG-003,-0.2695369915744442
Methylocella,Dysgonomonas,0.8875763642597029
Eikenella,RF39,-0.40739415115901456
Obscuribacteraceae,Proteus,0.7480952288369197
Frisingicoccus,Christensenellaceae_R-7_group,-0.2903556698199844
Stomatobaculum,Paraclostridium,0.5623391495613947
Neorhizobium,UCG-010,-0.3138821358400648
Methylobacillus,Catenisphaera,0.35160723853962983
Brevundimonas,Sanguibacteroides,0.2471183354006634
Mucispirillum,Parabacteroides,-0.7595476239225754
HT002,Parabacteroides,-0.3860740436857666
Johnsonella,Pyramidobacter,0.11045051854048674
Saccharimonadales,Dorea,-0.7638507681635307
Oscillospiraceae,Holdemania,-0.1944435045097106
Christensenella,Erysipelatoclostridium,0.0
DTU014,[Clostridium]_methylpentosum_group,0.33231877269355037
Odoribacter,Lachnospiraceae_ND3007_group,0.2968430435704952
Methylobacterium-Methylorubrum,Alistipes,-0.6129574111880458
Lachnospiraceae,Pseudomonas,0.4700533037066162
Cloacibacillus,Blautia,-0.1682335455744704
Blastococcus,Raoultibacter,0.3727396653060929
Providencia,Streptococcus,-0.5960369305740774
Anaerovibrio,Leptotrichia,0.8947298547020927
Pseudoxanthomonas,Defluviitaleaceae_UCG-011,0.26363995725599665
